Date,Time,Water_Level(m),Discharge_Through_Rating_Curve(cumecs)
13.04.2022,0:48:00,2842.5,7.9225
13.04.2022,0:50:00,2842.5,7.9225
13.04.2022,0:52:00,2842.5,7.9225
13.04.2022,0:54:00,2842.5,7.9225
13.04.2022,0:56:00,2842.5,7.9225
13.04.2022,0:58:00,2842.5,7.9225
13.04.2022,1:00:00,2842.5,7.9225
13.04.2022,1:02:00,2842.5,7.9225
13.04.2022,1:04:00,2842.5,7.9225
13.04.2022,1:06:00,2842.5,7.9225
13.04.2022,1:08:00,2842.5,7.9225
13.04.2022,1:10:00,2842.5,7.9225
13.04.2022,1:12:00,2842.5,7.9225
13.04.2022,1:14:00,2842.5,7.9225
13.04.2022,1:16:00,2842.5,7.9225
13.04.2022,1:18:00,2842.5,7.9225
13.04.2022,1:20:00,2842.5,7.9225
13.04.2022,1:22:00,2842.5,7.9225
13.04.2022,1:24:00,2842.5,7.9225
13.04.2022,1:26:00,2842.5,7.9225
13.04.2022,1:28:00,2842.5,7.9225
13.04.2022,1:30:00,2842.5,7.9225
13.04.2022,1:34:00,2842.5,7.9225
13.04.2022,1:36:00,2842.5,7.9225
13.04.2022,1:38:00,2842.5,7.9225
13.04.2022,1:40:00,2842.5,7.9225
13.04.2022,1:42:00,2842.5,7.9225
13.04.2022,1:44:00,2842.5,7.9225
13.04.2022,1:46:00,2842.5,7.9225
13.04.2022,1:48:00,2842.5,7.9225
13.04.2022,1:50:00,2842.5,7.9225
13.04.2022,1:52:00,2842.5,7.9225
13.04.2022,1:54:00,2842.5,7.9225
13.04.2022,1:58:00,2842.5,7.9225
13.04.2022,2:00:00,2842.5,7.9225
13.04.2022,2:02:00,2842.5,7.9225
13.04.2022,2:04:00,2842.5,7.9225
13.04.2022,2:06:00,2842.5,7.9225
13.04.2022,2:08:00,2842.5,7.9225
13.04.2022,2:10:00,2842.5,7.9225
13.04.2022,2:12:00,2842.5,7.9225
13.04.2022,2:14:00,2842.5,7.9225
13.04.2022,2:16:00,2842.5,7.9225
13.04.2022,2:18:00,2842.5,7.9225
13.04.2022,2:20:00,2842.5,7.9225
13.04.2022,2:22:00,2842.5,7.9225
13.04.2022,2:24:00,2842.5,7.9225
13.04.2022,2:26:00,2842.5,7.9225
13.04.2022,2:28:00,2842.5,7.9225
13.04.2022,2:30:00,2842.5,7.9225
13.04.2022,2:32:00,2842.5,7.9225
13.04.2022,2:34:00,2842.5,7.9225
13.04.2022,2:36:00,2842.5,7.9225
13.04.2022,2:38:00,2842.5,7.9225
13.04.2022,2:40:00,2842.5,7.9225
13.04.2022,2:42:00,2842.5,7.9225
13.04.2022,2:44:00,2842.5,7.9225
13.04.2022,2:46:00,2842.5,7.9225
13.04.2022,2:48:00,2842.5,7.9225
13.04.2022,2:50:00,2842.5,7.9225
13.04.2022,2:52:00,2842.5,7.9225
13.04.2022,2:54:00,2842.5,7.9225
13.04.2022,2:56:00,2842.5,7.9225
13.04.2022,2:58:00,2842.5,7.9225
13.04.2022,3:00:00,2842.5,7.9225
13.04.2022,3:02:00,2842.5,7.9225
13.04.2022,3:04:00,2842.5,7.9225
13.04.2022,3:06:00,2842.5,7.9225
13.04.2022,3:08:00,2842.5,7.9225
13.04.2022,3:10:00,2842.5,7.9225
13.04.2022,3:12:00,2842.5,7.9225
13.04.2022,3:14:00,2842.5,7.9225
13.04.2022,3:16:00,2842.5,7.9225
13.04.2022,3:18:00,2842.5,7.9225
13.04.2022,3:20:00,2842.5,7.9225
13.04.2022,3:22:00,2842.5,7.9225
13.04.2022,3:24:00,2842.5,7.9225
13.04.2022,3:26:00,2842.5,7.9225
13.04.2022,3:28:00,2842.5,7.9225
13.04.2022,3:30:00,2842.5,7.9225
13.04.2022,3:32:00,2842.5,7.9225
13.04.2022,3:36:00,2842.5,7.9225
13.04.2022,3:40:00,2842.5,7.9225
13.04.2022,3:42:00,2842.5,7.9225
13.04.2022,3:44:00,2842.5,7.9225
13.04.2022,3:46:00,2842.5,7.9225
13.04.2022,3:48:00,2842.5,7.9225
13.04.2022,3:50:00,2842.5,7.9225
13.04.2022,3:52:00,2842.5,7.9225
13.04.2022,3:54:00,2842.5,7.9225
13.04.2022,3:56:00,2842.5,7.9225
13.04.2022,3:58:00,2842.5,7.9225
13.04.2022,4:00:00,2842.5,7.9225
13.04.2022,4:02:00,2842.5,7.9225
13.04.2022,4:04:00,2842.5,7.9225
13.04.2022,4:06:00,2842.5,7.9225
13.04.2022,4:08:00,2842.5,7.9225
13.04.2022,4:10:00,2842.5,7.9225
13.04.2022,4:12:00,2842.5,7.9225
13.04.2022,4:14:00,2842.5,7.9225
13.04.2022,4:16:00,2842.5,7.9225
13.04.2022,4:18:00,2842.5,7.9225
13.04.2022,4:20:00,2842.5,7.9225
13.04.2022,4:22:00,2842.5,7.9225
13.04.2022,4:24:00,2842.5,7.9225
13.04.2022,4:26:00,2842.5,7.9225
13.04.2022,4:30:00,2842.5,7.9225
13.04.2022,4:32:00,2842.5,7.9225
13.04.2022,4:34:00,2842.5,7.9225
13.04.2022,4:36:00,2842.5,7.9225
13.04.2022,4:38:00,2842.5,7.9225
13.04.2022,4:42:00,2842.5,7.9225
13.04.2022,4:44:00,2842.5,7.9225
13.04.2022,4:46:00,2842.5,7.9225
13.04.2022,4:48:00,2842.5,7.9225
13.04.2022,4:50:00,2842.5,7.9225
13.04.2022,4:52:00,2842.5,7.9225
13.04.2022,4:54:00,2842.5,7.9225
13.04.2022,4:56:00,2842.5,7.9225
13.04.2022,4:58:00,2842.5,7.9225
13.04.2022,5:00:00,2842.5,7.9225
13.04.2022,5:02:00,2842.5,7.9225
13.04.2022,5:04:00,2842.5,7.9225
13.04.2022,5:06:00,2842.5,7.9225
13.04.2022,5:08:00,2842.5,7.9225
13.04.2022,5:10:00,2842.5,7.9225
13.04.2022,5:12:00,2842.5,7.9225
13.04.2022,5:14:00,2842.5,7.9225
13.04.2022,5:16:00,2842.5,7.9225
13.04.2022,5:18:00,2842.5,7.9225
13.04.2022,5:20:00,2842.5,7.9225
13.04.2022,5:22:00,2842.5,7.9225
13.04.2022,5:24:00,2842.5,7.9225
13.04.2022,5:26:00,2842.5,7.9225
13.04.2022,5:28:00,2842.5,7.9225
13.04.2022,5:30:00,2842.5,7.9225
13.04.2022,5:32:00,2842.5,7.9225
13.04.2022,5:34:00,2842.5,7.9225
13.04.2022,5:36:00,2842.5,7.9225
13.04.2022,5:38:00,2842.5,7.9225
13.04.2022,5:40:00,2842.5,7.9225
13.04.2022,5:42:00,2842.5,7.9225
13.04.2022,5:44:00,2842.5,7.9225
13.04.2022,5:46:00,2842.5,7.9225
13.04.2022,5:48:00,2842.5,7.9225
13.04.2022,5:50:00,2842.5,7.9225
13.04.2022,5:52:00,2842.5,7.9225
13.04.2022,5:54:00,2842.5,7.9225
13.04.2022,5:56:00,2842.5,7.9225
13.04.2022,5:58:00,2842.5,7.9225
13.04.2022,6:00:00,2842.5,7.9225
13.04.2022,6:02:00,2842.5,7.9225
13.04.2022,6:04:00,2842.5,7.9225
13.04.2022,6:06:00,2842.5,7.9225
13.04.2022,6:08:00,2842.5,7.9225
13.04.2022,6:10:00,2842.5,7.9225
13.04.2022,6:12:00,2842.5,7.9225
13.04.2022,6:14:00,2842.5,7.9225
13.04.2022,6:16:00,2842.5,7.9225
13.04.2022,6:18:00,2842.5,7.9225
13.04.2022,6:20:00,2842.5,7.9225
13.04.2022,6:22:00,2842.5,7.9225
13.04.2022,6:24:00,2842.5,7.9225
13.04.2022,6:26:00,2842.5,7.9225
13.04.2022,6:28:00,2842.5,7.9225
13.04.2022,6:30:00,2842.5,7.9225
13.04.2022,6:32:00,2842.5,7.9225
13.04.2022,6:34:00,2842.5,7.9225
13.04.2022,6:36:00,2842.5,7.9225
13.04.2022,6:38:00,2842.5,7.9225
13.04.2022,6:40:00,2842.5,7.9225
13.04.2022,6:42:00,2842.5,7.9225
13.04.2022,6:44:00,2842.5,7.9225
13.04.2022,6:46:00,2842.5,7.9225
13.04.2022,6:48:00,2842.5,7.9225
13.04.2022,6:50:00,2842.5,7.9225
13.04.2022,6:52:00,2842.5,7.9225
13.04.2022,6:54:00,2842.5,7.9225
13.04.2022,6:56:00,2842.5,7.9225
13.04.2022,6:58:00,2842.5,7.9225
13.04.2022,7:00:00,2842.5,7.9225
13.04.2022,7:02:00,2842.5,7.9225
13.04.2022,7:04:00,2842.5,7.9225
13.04.2022,7:06:00,2842.5,7.9225
13.04.2022,7:08:00,2842.5,7.9225
13.04.2022,7:10:00,2842.5,7.9225
13.04.2022,7:12:00,2842.5,7.9225
13.04.2022,7:14:00,2842.5,7.9225
13.04.2022,7:16:00,2842.5,7.9225
13.04.2022,7:18:00,2842.5,7.9225
13.04.2022,7:20:00,2842.5,7.9225
13.04.2022,7:22:00,2842.5,7.9225
13.04.2022,7:24:00,2842.5,7.9225
13.04.2022,7:26:00,2842.5,7.9225
13.04.2022,7:28:00,2842.5,7.9225
13.04.2022,7:30:00,2842.5,7.9225
13.04.2022,7:32:00,2842.5,7.9225
13.04.2022,7:34:00,2842.5,7.9225
13.04.2022,7:36:00,2842.5,7.9225
13.04.2022,7:38:00,2842.5,7.9225
13.04.2022,7:40:00,2842.5,7.9225
13.04.2022,7:42:00,2842.5,7.9225
13.04.2022,7:44:00,2842.5,7.9225
13.04.2022,7:46:00,2842.5,7.9225
13.04.2022,7:48:00,2842.5,7.9225
13.04.2022,7:50:00,2842.5,7.9225
13.04.2022,7:52:00,2842.5,7.9225
13.04.2022,7:54:00,2842.5,7.9225
13.04.2022,7:56:00,2842.5,7.9225
13.04.2022,7:58:00,2842.5,7.9225
13.04.2022,8:00:00,2842.5,7.9225
13.04.2022,8:02:00,2842.5,7.9225
13.04.2022,8:04:00,2842.5,7.9225
13.04.2022,8:06:00,2842.5,7.9225
13.04.2022,8:08:00,2842.5,7.9225
13.04.2022,8:10:00,2842.5,7.9225
13.04.2022,8:12:00,2842.5,7.9225
13.04.2022,8:14:00,2842.5,7.9225
13.04.2022,8:16:00,2842.5,7.9225
13.04.2022,8:18:00,2842.5,7.9225
13.04.2022,8:20:00,2842.5,7.9225
13.04.2022,8:22:00,2842.5,7.9225
13.04.2022,8:24:00,2842.5,7.9225
13.04.2022,8:26:00,2842.5,7.9225
13.04.2022,8:28:00,2842.5,7.9225
13.04.2022,8:30:00,2842.5,7.9225
13.04.2022,8:32:00,2842.5,7.9225
13.04.2022,8:34:00,2842.5,7.9225
13.04.2022,8:36:00,2842.5,7.9225
13.04.2022,8:38:00,2842.5,7.9225
13.04.2022,8:40:00,2842.5,7.9225
13.04.2022,8:42:00,2842.5,7.9225
13.04.2022,8:44:00,2842.5,7.9225
13.04.2022,8:46:00,2842.5,7.9225
13.04.2022,8:48:00,2842.5,7.9225
13.04.2022,8:50:00,2842.5,7.9225
13.04.2022,8:52:00,2842.5,7.9225
13.04.2022,8:54:00,2842.5,7.9225
13.04.2022,8:56:00,2842.5,7.9225
13.04.2022,9:00:00,2842.5,7.9225
13.04.2022,9:02:00,2842.5,7.9225
13.04.2022,9:04:00,2842.5,7.9225
13.04.2022,9:06:00,2842.5,7.9225
13.04.2022,9:08:00,2842.5,7.9225
13.04.2022,9:10:00,2842.5,7.9225
13.04.2022,9:12:00,2842.5,7.9225
13.04.2022,9:14:00,2842.5,7.9225
13.04.2022,9:16:00,2842.5,7.9225
13.04.2022,9:18:00,2842.5,7.9225
13.04.2022,9:20:00,2842.5,7.9225
13.04.2022,9:22:00,2842.5,7.9225
13.04.2022,9:24:00,2842.5,7.9225
13.04.2022,9:26:00,2842.5,7.9225
13.04.2022,9:28:00,2842.5,7.9225
13.04.2022,9:30:00,2842.5,7.9225
13.04.2022,9:32:00,2842.5,7.9225
13.04.2022,9:34:00,2842.5,7.9225
13.04.2022,9:36:00,2842.5,7.9225
13.04.2022,9:38:00,2842.5,7.9225
13.04.2022,9:40:00,2842.5,7.9225
13.04.2022,9:42:00,2842.5,7.9225
13.04.2022,9:44:00,2842.5,7.9225
13.04.2022,9:46:00,2842.5,7.9225
13.04.2022,9:48:00,2842.5,7.9225
13.04.2022,9:50:00,2842.5,7.9225
13.04.2022,9:52:00,2842.5,7.9225
13.04.2022,9:54:00,2842.5,7.9225
13.04.2022,9:56:00,2842.5,7.9225
13.04.2022,9:58:00,2842.5,7.9225
13.04.2022,10:00:00,2842.5,7.9225
13.04.2022,10:02:00,2842.5,7.9225
13.04.2022,10:04:00,2842.5,7.9225
13.04.2022,10:06:00,2842.5,7.9225
13.04.2022,10:08:00,2842.5,7.9225
13.04.2022,10:10:00,2842.5,7.9225
13.04.2022,10:12:00,2842.5,7.9225
13.04.2022,10:14:00,2842.5,7.9225
13.04.2022,10:18:00,2842.5,7.9225
13.04.2022,10:22:00,2842.5,7.9225
13.04.2022,10:24:00,2842.5,7.9225
13.04.2022,10:26:00,2842.5,7.9225
13.04.2022,10:30:00,2842.5,7.9225
13.04.2022,10:32:00,2842.5,7.9225
13.04.2022,10:34:00,2842.5,7.9225
13.04.2022,10:36:00,2842.5,7.9225
13.04.2022,10:38:00,2842.5,7.9225
13.04.2022,10:40:00,2842.5,7.9225
13.04.2022,10:42:00,2842.5,7.9225
13.04.2022,10:44:00,2842.5,7.9225
13.04.2022,10:46:00,2842.5,7.9225
13.04.2022,10:48:00,2842.5,7.9225
13.04.2022,10:50:00,2842.5,7.9225
13.04.2022,10:52:00,2842.5,7.9225
13.04.2022,10:54:00,2842.5,7.9225
13.04.2022,10:56:00,2842.5,7.9225
13.04.2022,10:58:00,2842.5,7.9225
13.04.2022,11:00:00,2842.5,7.9225
13.04.2022,11:02:00,2842.5,7.9225
13.04.2022,11:04:00,2842.5,7.9225
13.04.2022,11:06:00,2842.5,7.9225
13.04.2022,11:08:00,2842.5,7.9225
13.04.2022,11:10:00,2842.5,7.9225
13.04.2022,11:12:00,2842.5,7.9225
13.04.2022,11:14:00,2842.5,7.9225
13.04.2022,11:16:00,2842.5,7.9225
13.04.2022,11:18:00,2842.5,7.9225
13.04.2022,11:20:00,2842.5,7.9225
13.04.2022,11:22:00,2842.5,7.9225
13.04.2022,11:24:00,2842.5,7.9225
13.04.2022,11:26:00,2842.5,7.9225
13.04.2022,11:28:00,2842.5,7.9225
13.04.2022,11:30:00,2842.5,7.9225
13.04.2022,11:32:00,2842.5,7.9225
13.04.2022,11:34:00,2842.5,7.9225
13.04.2022,11:36:00,2842.5,7.9225
13.04.2022,11:38:00,2842.5,7.9225
13.04.2022,11:40:00,2842.5,7.9225
13.04.2022,11:42:00,2842.6,11.4921
13.04.2022,11:44:00,2842.6,11.4921
13.04.2022,11:46:00,2842.5,7.9225
13.04.2022,11:48:00,2842.5,7.9225
13.04.2022,11:50:00,2842.5,7.9225
13.04.2022,11:52:00,2842.5,7.9225
13.04.2022,11:54:00,2842.5,7.9225
13.04.2022,11:56:00,2842.5,7.9225
13.04.2022,11:58:00,2842.6,11.4921
13.04.2022,12:04:00,2842.6,11.4921
13.04.2022,12:06:00,2842.6,11.4921
13.04.2022,12:08:00,2842.6,11.4921
13.04.2022,12:10:00,2842.6,11.4921
13.04.2022,12:12:00,2842.6,11.4921
13.04.2022,12:14:00,2842.5,7.9225
13.04.2022,12:16:00,2842.5,7.9225
13.04.2022,12:18:00,2842.6,11.4921
13.04.2022,12:20:00,2842.5,7.9225
13.04.2022,12:22:00,2842.5,7.9225
13.04.2022,12:24:00,2842.6,11.4921
13.04.2022,12:26:00,2842.6,11.4921
13.04.2022,12:28:00,2842.6,11.4921
13.04.2022,12:30:00,2842.6,11.4921
13.04.2022,12:32:00,2842.6,11.4921
13.04.2022,12:36:00,2842.6,11.4921
13.04.2022,12:38:00,2842.6,11.4921
13.04.2022,12:40:00,2842.5,7.9225
13.04.2022,12:42:00,2842.6,11.4921
13.04.2022,12:46:00,2842.5,7.9225
13.04.2022,12:48:00,2842.6,11.4921
13.04.2022,12:50:00,2842.5,7.9225
13.04.2022,12:52:00,2842.6,11.4921
13.04.2022,12:54:00,2842.5,7.9225
13.04.2022,12:56:00,2842.5,7.9225
13.04.2022,12:58:00,2842.5,7.9225
13.04.2022,13:00:00,2842.6,11.4921
13.04.2022,13:02:00,2842.5,7.9225
13.04.2022,13:04:00,2842.5,7.9225
13.04.2022,13:06:00,2842.5,7.9225
13.04.2022,13:08:00,2842.5,7.9225
13.04.2022,13:10:00,2842.5,7.9225
13.04.2022,13:12:00,2842.5,7.9225
13.04.2022,13:14:00,2842.5,7.9225
13.04.2022,13:16:00,2842.5,7.9225
13.04.2022,13:18:00,2842.5,7.9225
13.04.2022,13:20:00,2842.5,7.9225
13.04.2022,13:22:00,2842.5,7.9225
13.04.2022,13:26:00,2842.5,7.9225
13.04.2022,13:28:00,2842.5,7.9225
13.04.2022,13:30:00,2842.5,7.9225
13.04.2022,13:32:00,2842.5,7.9225
13.04.2022,13:34:00,2842.5,7.9225
13.04.2022,13:36:00,2842.5,7.9225
13.04.2022,13:38:00,2842.5,7.9225
13.04.2022,13:40:00,2842.5,7.9225
13.04.2022,13:42:00,2842.5,7.9225
13.04.2022,13:44:00,2842.5,7.9225
13.04.2022,13:46:00,2842.5,7.9225
13.04.2022,13:48:00,2842.5,7.9225
13.04.2022,13:50:00,2842.5,7.9225
13.04.2022,13:52:00,2842.5,7.9225
13.04.2022,13:54:00,2842.5,7.9225
13.04.2022,13:56:00,2842.5,7.9225
13.04.2022,13:58:00,2842.5,7.9225
13.04.2022,14:00:00,2842.5,7.9225
13.04.2022,14:02:00,2842.5,7.9225
13.04.2022,14:04:00,2842.5,7.9225
13.04.2022,14:06:00,2842.5,7.9225
13.04.2022,14:08:00,2842.5,7.9225
13.04.2022,14:12:00,2842.5,7.9225
13.04.2022,14:14:00,2842.5,7.9225
13.04.2022,14:16:00,2842.5,7.9225
13.04.2022,14:18:00,2842.5,7.9225
13.04.2022,14:20:00,2842.5,7.9225
13.04.2022,14:24:00,2842.5,7.9225
13.04.2022,14:26:00,2842.5,7.9225
13.04.2022,14:28:00,2842.5,7.9225
13.04.2022,14:30:00,2842.5,7.9225
13.04.2022,14:32:00,2842.5,7.9225
13.04.2022,14:34:00,2842.5,7.9225
13.04.2022,14:36:00,2842.5,7.9225
13.04.2022,14:38:00,2842.5,7.9225
13.04.2022,14:42:00,2842.5,7.9225
13.04.2022,14:44:00,2842.5,7.9225
13.04.2022,14:46:00,2842.5,7.9225
13.04.2022,14:48:00,2842.5,7.9225
13.04.2022,14:50:00,2842.5,7.9225
13.04.2022,14:52:00,2842.5,7.9225
13.04.2022,14:54:00,2842.5,7.9225
13.04.2022,14:56:00,2842.5,7.9225
13.04.2022,14:58:00,2842.5,7.9225
13.04.2022,15:00:00,2842.5,7.9225
13.04.2022,15:02:00,2842.5,7.9225
13.04.2022,15:04:00,2842.5,7.9225
13.04.2022,15:06:00,2842.5,7.9225
13.04.2022,15:08:00,2842.5,7.9225
13.04.2022,15:12:00,2842.5,7.9225
13.04.2022,15:14:00,2842.5,7.9225
13.04.2022,15:16:00,2842.5,7.9225
13.04.2022,15:18:00,2842.5,7.9225
13.04.2022,15:20:00,2842.5,7.9225
13.04.2022,15:22:00,2842.5,7.9225
13.04.2022,15:24:00,2842.5,7.9225
13.04.2022,15:26:00,2842.5,7.9225
13.04.2022,15:28:00,2842.5,7.9225
13.04.2022,15:30:00,2842.5,7.9225
13.04.2022,15:32:00,2842.5,7.9225
13.04.2022,15:34:00,2842.5,7.9225
13.04.2022,15:36:00,2842.5,7.9225
13.04.2022,15:38:00,2842.5,7.9225
13.04.2022,15:42:00,2842.5,7.9225
13.04.2022,15:44:00,2842.5,7.9225
13.04.2022,15:46:00,2842.5,7.9225
13.04.2022,15:48:00,2842.5,7.9225
13.04.2022,15:50:00,2842.5,7.9225
13.04.2022,15:52:00,2842.5,7.9225
13.04.2022,15:54:00,2842.5,7.9225
13.04.2022,15:56:00,2842.5,7.9225
13.04.2022,15:58:00,2842.5,7.9225
13.04.2022,16:00:00,2842.5,7.9225
13.04.2022,16:02:00,2842.5,7.9225
13.04.2022,16:04:00,2842.5,7.9225
13.04.2022,16:06:00,2842.5,7.9225
13.04.2022,16:08:00,2842.5,7.9225
13.04.2022,16:10:00,2842.5,7.9225
13.04.2022,16:12:00,2842.5,7.9225
13.04.2022,16:14:00,2842.5,7.9225
13.04.2022,16:16:00,2842.5,7.9225
13.04.2022,16:20:00,2842.5,7.9225
13.04.2022,16:22:00,2842.5,7.9225
13.04.2022,16:24:00,2842.5,7.9225
13.04.2022,16:26:00,2842.5,7.9225
13.04.2022,16:28:00,2842.5,7.9225
13.04.2022,16:30:00,2842.5,7.9225
13.04.2022,16:32:00,2842.5,7.9225
13.04.2022,16:34:00,2842.5,7.9225
13.04.2022,16:36:00,2842.5,7.9225
13.04.2022,16:38:00,2842.5,7.9225
13.04.2022,16:42:00,2842.5,7.9225
13.04.2022,16:44:00,2842.5,7.9225
13.04.2022,16:46:00,2842.5,7.9225
13.04.2022,16:48:00,2842.5,7.9225
13.04.2022,16:50:00,2842.5,7.9225
13.04.2022,16:52:00,2842.5,7.9225
13.04.2022,16:54:00,2842.5,7.9225
13.04.2022,16:56:00,2842.5,7.9225
13.04.2022,16:58:00,2842.5,7.9225
13.04.2022,17:00:00,2842.5,7.9225
13.04.2022,17:02:00,2842.5,7.9225
13.04.2022,17:04:00,2842.5,7.9225
13.04.2022,17:06:00,2842.5,7.9225
13.04.2022,17:08:00,2842.5,7.9225
13.04.2022,17:10:00,2842.5,7.9225
13.04.2022,17:12:00,2842.5,7.9225
13.04.2022,17:14:00,2842.5,7.9225
13.04.2022,17:16:00,2842.5,7.9225
13.04.2022,17:18:00,2842.5,7.9225
13.04.2022,17:20:00,2842.5,7.9225
13.04.2022,17:22:00,2842.5,7.9225
13.04.2022,17:24:00,2842.5,7.9225
13.04.2022,17:26:00,2842.5,7.9225
13.04.2022,17:28:00,2842.5,7.9225
13.04.2022,17:30:00,2842.5,7.9225
13.04.2022,17:32:00,2842.5,7.9225
13.04.2022,17:34:00,2842.5,7.9225
13.04.2022,17:36:00,2842.5,7.9225
13.04.2022,17:38:00,2842.5,7.9225
13.04.2022,17:40:00,2842.5,7.9225
13.04.2022,17:42:00,2842.5,7.9225
13.04.2022,17:44:00,2842.5,7.9225
13.04.2022,17:46:00,2842.5,7.9225
13.04.2022,17:48:00,2842.5,7.9225
13.04.2022,17:50:00,2842.5,7.9225
13.04.2022,17:52:00,2842.5,7.9225
13.04.2022,17:54:00,2842.5,7.9225
13.04.2022,17:56:00,2842.5,7.9225
13.04.2022,17:58:00,2842.5,7.9225
13.04.2022,18:00:00,2842.5,7.9225
13.04.2022,18:02:00,2842.5,7.9225
13.04.2022,18:04:00,2842.5,7.9225
13.04.2022,18:06:00,2842.5,7.9225
13.04.2022,18:08:00,2842.5,7.9225
13.04.2022,18:10:00,2842.5,7.9225
13.04.2022,18:12:00,2842.5,7.9225
13.04.2022,18:14:00,2842.5,7.9225
13.04.2022,18:16:00,2842.5,7.9225
13.04.2022,18:18:00,2842.5,7.9225
13.04.2022,18:20:00,2842.5,7.9225
13.04.2022,18:22:00,2842.5,7.9225
13.04.2022,18:24:00,2842.5,7.9225
13.04.2022,18:26:00,2842.5,7.9225
13.04.2022,18:28:00,2842.5,7.9225
13.04.2022,18:30:00,2842.5,7.9225
13.04.2022,18:32:00,2842.5,7.9225
13.04.2022,18:34:00,2842.5,7.9225
13.04.2022,18:36:00,2842.5,7.9225
13.04.2022,18:38:00,2842.5,7.9225
13.04.2022,18:40:00,2842.5,7.9225
13.04.2022,18:42:00,2842.5,7.9225
13.04.2022,18:44:00,2842.5,7.9225
13.04.2022,18:46:00,2842.5,7.9225
13.04.2022,18:48:00,2842.5,7.9225
13.04.2022,18:50:00,2842.5,7.9225
13.04.2022,18:52:00,2842.5,7.9225
13.04.2022,18:54:00,2842.5,7.9225
13.04.2022,18:56:00,2842.5,7.9225
13.04.2022,18:58:00,2842.5,7.9225
13.04.2022,19:00:00,2842.5,7.9225
13.04.2022,19:02:00,2842.5,7.9225
13.04.2022,19:04:00,2842.5,7.9225
13.04.2022,19:06:00,2842.5,7.9225
13.04.2022,19:08:00,2842.5,7.9225
13.04.2022,19:12:00,2842.5,7.9225
13.04.2022,19:14:00,2842.5,7.9225
13.04.2022,19:16:00,2842.5,7.9225
13.04.2022,19:18:00,2842.5,7.9225
13.04.2022,19:20:00,2842.5,7.9225
13.04.2022,19:22:00,2842.5,7.9225
13.04.2022,19:24:00,2842.5,7.9225
13.04.2022,19:26:00,2842.5,7.9225
13.04.2022,19:28:00,2842.5,7.9225
13.04.2022,19:30:00,2842.5,7.9225
13.04.2022,19:32:00,2842.5,7.9225
13.04.2022,19:34:00,2842.5,7.9225
13.04.2022,19:36:00,2842.5,7.9225
13.04.2022,19:38:00,2842.5,7.9225
13.04.2022,19:40:00,2842.5,7.9225
13.04.2022,19:42:00,2842.5,7.9225
13.04.2022,19:44:00,2842.5,7.9225
13.04.2022,19:46:00,2842.5,7.9225
13.04.2022,19:48:00,2842.5,7.9225
13.04.2022,19:52:00,2842.5,7.9225
13.04.2022,19:54:00,2842.5,7.9225
13.04.2022,19:58:00,2842.5,7.9225
13.04.2022,20:00:00,2842.5,7.9225
13.04.2022,20:02:00,2842.5,7.9225
13.04.2022,20:04:00,2842.5,7.9225
13.04.2022,20:06:00,2842.5,7.9225
13.04.2022,20:08:00,2842.5,7.9225
13.04.2022,20:10:00,2842.5,7.9225
13.04.2022,20:12:00,2842.5,7.9225
13.04.2022,20:14:00,2842.5,7.9225
13.04.2022,20:16:00,2842.5,7.9225
13.04.2022,20:18:00,2842.5,7.9225
13.04.2022,20:20:00,2842.5,7.9225
13.04.2022,20:22:00,2842.5,7.9225
13.04.2022,20:24:00,2842.5,7.9225
13.04.2022,20:26:00,2842.5,7.9225
13.04.2022,20:28:00,2842.5,7.9225
13.04.2022,20:30:00,2842.5,7.9225
13.04.2022,20:32:00,2842.5,7.9225
13.04.2022,20:34:00,2842.5,7.9225
13.04.2022,20:38:00,2842.5,7.9225
13.04.2022,20:44:00,2842.5,7.9225
13.04.2022,20:46:00,2842.5,7.9225
13.04.2022,20:48:00,2842.5,7.9225
13.04.2022,20:50:00,2842.5,7.9225
13.04.2022,20:52:00,2842.5,7.9225
13.04.2022,20:54:00,2842.5,7.9225
13.04.2022,20:56:00,2842.5,7.9225
13.04.2022,20:58:00,2842.5,7.9225
13.04.2022,21:00:00,2842.5,7.9225
13.04.2022,21:02:00,2842.5,7.9225
13.04.2022,21:04:00,2842.5,7.9225
13.04.2022,21:06:00,2842.5,7.9225
13.04.2022,21:08:00,2842.5,7.9225
13.04.2022,21:10:00,2842.5,7.9225
13.04.2022,21:12:00,2842.5,7.9225
13.04.2022,21:14:00,2842.5,7.9225
13.04.2022,21:16:00,2842.5,7.9225
13.04.2022,21:18:00,2842.5,7.9225
13.04.2022,21:20:00,2842.5,7.9225
13.04.2022,21:22:00,2842.5,7.9225
13.04.2022,21:24:00,2842.5,7.9225
13.04.2022,21:26:00,2842.5,7.9225
13.04.2022,21:28:00,2842.5,7.9225
13.04.2022,21:30:00,2842.5,7.9225
13.04.2022,21:32:00,2842.5,7.9225
13.04.2022,21:34:00,2842.5,7.9225
13.04.2022,21:36:00,2842.5,7.9225
13.04.2022,21:38:00,2842.5,7.9225
13.04.2022,21:40:00,2842.5,7.9225
13.04.2022,21:42:00,2842.5,7.9225
13.04.2022,21:44:00,2842.5,7.9225
13.04.2022,21:46:00,2842.5,7.9225
13.04.2022,21:48:00,2842.5,7.9225
13.04.2022,21:50:00,2842.5,7.9225
13.04.2022,21:52:00,2842.5,7.9225
13.04.2022,21:54:00,2842.5,7.9225
13.04.2022,21:56:00,2842.5,7.9225
